FILE PATH,JS SELECTOR,ROW,TYPE,CLASSES,TRANSLATIONS STRINGS
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-add_percentage,162,oj-input-text,input input-with-addon-right oj-inputtext oj-form-control oj-component oj-complete js--form_search_premium-add_percentage,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-premium_searchfor_panel,180,div,panel panel--white js--form_search_premium-premium_searchfor_panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-results_panel,189,div,panel panel--white js--form_search_premium-results_panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-search_premium_table,202,table,table table--search table--bordered table--striped js--form_search_premium-search_premium_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_code_asc_searchfor_premium,208,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_code_asc_searchfor_premium,('CMN.searchPremium.code')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_code_desc_searchfor_premium,212,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_code_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_description_asc_searchfor_premium,220,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_description_asc_searchfor_premium,('CMN.searchPremium.description')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_description_desc_searchfor_premium,224,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_description_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-premium_search_handler_get_next_packet,250,button,btn btn--plain btn--plain--bold btn--size-smd btn--plain--green btn--background-white loadMore js--form_search_premium-premium_search_handler_get_next_packet,('CMN.searchPremium.loadMore')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-loading_panel,262,div,panel panel--white js--form_search_premium-loading_panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-showresults_panel,271,div,panel panel--white js--form_search_premium-showresults_panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-search_premium_table,281,table,table table--search table--bordered table--striped js--form_search_premium-search_premium_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_code_asc_searchfor_premium,286,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_code_asc_searchfor_premium,('CMN.searchPremium.code')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_code_desc_searchfor_premium,290,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_code_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_description_asc_searchfor_premium,297,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_description_asc_searchfor_premium,('CMN.searchPremium.description')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_description_desc_searchfor_premium,301,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_description_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_description_asc_searchfor_premium,308,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_description_asc_searchfor_premium,('ENR.searchPremium.minMaxPeriods')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-btn_order_by_period_desc_searchfor_premium,312,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_period_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-loading_searcg_handler,338,button,btn btn--plain btn--plain--bold btn--size-smd btn--plain--green btn--background-white loadMore js--form_search_premium-loading_searcg_handler,('CMN.searchPremium.loadMore')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-close_edit_page,350,button,btn btn--size-md btn--outline btn--outline-green frCIButton frCIBackButton js--form_search_premium-close_edit_page,('CMN.searchPremium.back')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-assign_premim,355,button,btn btn--size-md btn--background-green btn--width-200 js--form_search_premium-assign_premim,"()}, text: util.resolveValue('CMN.searchPremium.applyChanges')"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-assign_loading,359,button,btn btn--size-md btn--background-green btn--width-200 js--form_search_premium-assign_loading,"()}, text: util.resolveValue('CMN.searchPremium.applyChanges')"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\formSearchPremium.html,js--form_search_premium-assign_premim_adjustment,363,button,btn btn--size-md btn--background-green btn--width-200 js--form_search_premium-assign_premim_adjustment,('CMN.searchPremium.applyChanges')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumCategoryRelationHeaderItem.html,js--fr_search_premium_category_relation_header_item-ul,6,ul,oj-list oj-list--green js--fr_search_premium_category_relation_header_item-ul,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItem.html,js--fr_search_premium_item-item_table,3,table,table table--expandable table--bordered js--fr_search_premium_item-item_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItem.html,js--fr_search_premium_item-expand_row,18,button,oj-flex-item btn btn--icon btn--plain js--fr_search_premium_item-expand_row,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItem.html,js--fr_search_premium_item-item_table,41,table,table table--expandable table--bordered js--fr_search_premium_item-item_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItem.html,js--fr_search_premium_item-expand_row,55,button,btn btn--icon btn--plain ml-25 js--fr_search_premium_item-expand_row,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--fr_search_premium_item_table-results_table,11,table,table table--striped table--striped--green tale-criteria js--fr_search_premium_item_table-results_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--fr_search_premium_item_table-btn_order_by_order_asc,18,button,btn btn--plain btn--icon js--fr_search_premium_item_table-btn_order_by_order_asc,('CMN.searchPremium.order')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--fr_search_premium_item_table-btn_order_by_order_desc,23,button,btn btn--plain btn--icon js--fr_search_premium_item_table-btn_order_by_order_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--fr_search_premium_item_table-btn_order_by_criterion_asc,32,button,btn btn--plain btn--icon js--fr_search_premium_item_table-btn_order_by_criterion_asc,('CMN.searchPremium.criterion')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--fr_search_premium_item_table-btn_order_by_criterion_desc,37,button,btn btn--plain btn--icon js--fr_search_premium_item_table-btn_order_by_criterion_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--fr_search_premium_item_table-btn_order_by_premium_asc,46,button,btn btn--plain btn--icon js--fr_search_premium_item_table-btn_order_by_premium_asc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--fr_search_premium_item_table-btn_order_by_premium_desc,59,button,btn btn--plain btn--icon js--fr_search_premium_item_table-btn_order_by_premium_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--fr_search_premium_item_table-table_search,116,table,table table--criteria js--fr_search_premium_item_table-table_search,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--form_search_premium-btn_order_by_fee_type_asc_searchfor_premium,122,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_fee_type_asc_searchfor_premium,('ENR.searchPremium.feeType')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--form_search_premium-btn_order_by_fee_type_desc_searchfor_premium,129,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_fee_type_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--form_search_premium-btn_order_by_fee_percentage_asc_searchfor_premium,139,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_fee_percentage_asc_searchfor_premium,('ENR.searchPremium.feePercentage')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--form_search_premium-btn_order_by_fee_percentage_desc_searchfor_premium,146,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_fee_percentage_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--form_search_premium-btn_order_by_min_fees_asc_searchfor_premium,156,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_min_fees_asc_searchfor_premium,('ENR.searchPremium.minFees')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--form_search_premium-btn_order_by_min_fees_desc_searchfor_premium,163,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_min_fees_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--form_search_premium-btn_order_by_max_fees_asc_searchfor_premium,173,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_max_fees_asc_searchfor_premium,('ENR.searchPremium.maxFees')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\search\frSearchPremiumItemTable.html,js--form_search_premium-btn_order_by_max_fees_desc_searchfor_premium,180,button,btn btn--plain btn--icon js--form_search_premium-btn_order_by_max_fees_desc_searchfor_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\termPremiums\termPremiums.html,js--term_premiums-add_premium,67,button,btn btn--icon btn--plain js--term_premiums-add_premium,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\termPremiums\termPremiums.html,js--term_premiums-close_term_premiums,74,button,btn btn--size-sm btn--outline btn--outline-green btn--rounded-2 btn--width-140 ml-20 js--term_premiums-close_term_premiums,('ENR.term.cancel')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\termPremiums\termPremiums.html,js--term_premiums-save_premiums,75,button,btn btn--size-sm btn--background-green btn--rounded-2 btn--width-140 ml-20 js--term_premiums-save_premiums,('ENR.term.save')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\viewMember.html,js--view_member-container,1,div,oj-flex-bar mainwrapper pageCreateInvoice js--view_member-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\viewMember.html,js--view_member-formcontainer,4,div,form_panel_container mt-150 js--view_member-formcontainer,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\viewMember.html,js--view_member-perform_back_action,42,button,btn btn--size-md btn--outline btn--outline-green frCIButton frCIBackButton js--view_member-perform_back_action ,('CMN.viewMember.back')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policyQuery\frHolds.html,js--fr_holds-panel,1,div,task-comments panel background--transparent mb-0 js--fr_holds-panel,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policyQuery\frHolds.html,js--fr_holds-task_comments,9,div,task-comments panel background--transparent my-10 js--fr_holds-task_comments,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policyQuery\frHolds.html,js--fr_holds-insco_holds_table,20,table,table table--striped table--type--slim js--fr_holds-insco_holds_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policyQuery\frHolds.html,js--fr_holds-task,41,div,task-comments panel background--transparent my-10 js--fr_holds-task,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policyQuery\frHolds.html,js--fr_holds-policy_holds_table,56,table,table table--striped table--type--slim js--fr_holds-policy_holds_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policyQuery\frHolds.html,js--fr_holds-member_query,78,div,task-comments panel background--transparent my-10 js--fr_holds-member_query,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policyQuery\frHolds.html,js--fr_holds-family_holds_table,88,table,table table--striped table--type--slim js--fr_holds-family_holds_table,
